las pozas,4.0,SPORTS,2
longtang,4.2,NEWS_AND_MAGAZINES,2
los pozones,3.8,SPORTS,2
lynn,3.4,BUSINESS,2
maria luisa,4.5,ENTERTAINMENT,2
mawila,4.5,HOUSE_AND_HOME,2
nepanepa,4.3,PERSONALIZATION,2
satir,3.9,FINANCE,2
satir,4.1,FAMILY,2
sunjiaping,4.2,PRODUCTIVITY,2
wangjia,4.3,MAPS_AND_NAVIGATION,2
ab bid,4.1,ENTERTAINMENT,2
al haj ramdi,3.7,FAMILY,2
am shaaibi,4.1,BUSINESS,2
amaceyes,3.8,FAMILY,2
ankilimivory,4.2,LIFESTYLE,2
arsas,3.3,TOOLS,2
arzo khel,4.3,PERSONALIZATION,2
as sharazah,4.6,TOOLS,2
azeleledji,4.5,MEDICAL,2
balubwe,4.1,LIFESTYLE,2
ban cho,4.1,TRAVEL_AND_LOCAL,2
ban maeo mak phrik,4.4,PHOTOGRAPHY,2
ban maeo mak phrik,4.6,LIFESTYLE,2
ban pec he,4.2,MAPS_AND_NAVIGATION,2
ban wang pong,4.5,FAMILY,2
ban xen con,4.0,HEALTH_AND_FITNESS,2
banianwala,4.1,MEDICAL,2
barrio bocagrande,5.0,LIFESTYLE,2
batakan,3.3,FAMILY,2
beynabad,4.2,PRODUCTIVITY,2
bhalli,4.6,PRODUCTIVITY,2
bidone,3.4,TOOLS,2
birevo,4.4,EDUCATION,2
bobrowniki,4.4,MAPS_AND_NAVIGATION,2
bogorejo,3.9,DATING,2
bogoro,4.3,NEWS_AND_MAGAZINES,2
bonyan,4.4,BUSINESS,2
buland ki wand,4.5,TRAVEL_AND_LOCAL,2
canebay,4.4,BOOKS_AND_REFERENCE,2
captungo,4.2,TRAVEL_AND_LOCAL,2
casa latina,4.5,HEALTH_AND_FITNESS,2
catmon,3.9,GAME,2
chipatujah,4.4,HEALTH_AND_FITNESS,2
cilunak-i-bala,4.3,TOOLS,2
cilunak-i-bala,4.4,EDUCATION,2
cochapata,4.3,FINANCE,2
coneville,4.4,VIDEO_PLAYERS,2
danggo,4.1,HEALTH_AND_FITNESS,2
darband-e garband,3.8,FAMILY,2
dawr,4.6,BOOKS_AND_REFERENCE,2
diancichangnongchang,3.8,GAME,2
ditido,4.2,FAMILY,2
dougou,4.3,LIFESTYLE,2
el cortijo hacienda,4.4,GAME,2
el cortijo hacienda,4.6,PRODUCTIVITY,2
el franciero,4.3,COMMUNICATION,2
el franciero,4.8,FAMILY,2
el redomon,4.2,COMMUNICATION,2
feldmarshalskiy,3.9,FAMILY,2
gubrawnlly,4.5,LIFESTYLE,2
hacienda santa julia,3.9,FAMILY,2
halbturn,4.1,GAME,2
hollomajor,4.7,BOOKS_AND_REFERENCE,2
houkengtzu,4.2,TOOLS,2
ivoniskiai,4.1,FINANCE,2
jatirejo satu,4.6,FAMILY,2
kaduk,3.8,FAMILY,2
kalat-e lardak,4.6,VIDEO_PLAYERS,2
kar siah-e sofla,4.7,PERSONALIZATION,2
kawachi-nagano,4.1,TOOLS,2
khmelnichnoye,4.3,DATING,2
khorugh,4.7,NEWS_AND_MAGAZINES,2
lattac,4.3,NEWS_AND_MAGAZINES,2
litondo,4.2,SHOPPING,2
mahala vakovse,4.1,FAMILY,2
matancillas,4.7,LIFESTYLE,2
mavdzyuray,3.9,HOUSE_AND_HOME,2
mohra kamial,4.3,FINANCE,2
mulamba i,4.5,HEALTH_AND_FITNESS,2
novoye ussuri,3.1,FAMILY,2
novoye ussuri,4.5,PHOTOGRAPHY,2
olenesovkhoz,4.1,FINANCE,2
onokhino,3.4,FAMILY,2
papaseea,4.2,TRAVEL_AND_LOCAL,2
pata de gallina,4.5,BUSINESS,2
pata de gallina,4.5,TOOLS,2
pegayaoan,4.7,FAMILY,2
peihsili,4.2,GAME,2
pena de cabras,4.2,PHOTOGRAPHY,2
peregourou,4.3,NEWS_AND_MAGAZINES,2
plonka matyski,4.5,HEALTH_AND_FITNESS,2
pocinho,3.8,FAMILY,2
purisima,4.7,FAMILY,2
quingles,4.2,PRODUCTIVITY,2
ravno polje,3.8,FAMILY,2
renaico,4.3,GAME,2
riverwind estates,4.1,GAME,2
salvista,4.2,PHOTOGRAPHY,2
shacun,3.9,HOUSE_AND_HOME,2
shijani,4.6,SPORTS,2
staykino,4.3,SOCIAL,2
steerszolo,4.5,PHOTOGRAPHY,2
steerszolo,4.5,TRAVEL_AND_LOCAL,2
sumar bagio,4.0,FAMILY,2
taoudid,4.1,PHOTOGRAPHY,2
taoudid,4.4,SPORTS,2
tarbja,4.7,GAME,2
tigor,4.2,FAMILY,2
tigor,4.0,SPORTS,2
topolivka,4.5,ENTERTAINMENT,2
trieux,4.8,HEALTH_AND_FITNESS,2
turan,4.1,DATING,2
tvarminne,4.6,TOOLS,2
volozhka,3.3,PHOTOGRAPHY,2
wuru,3.6,FAMILY,2
yangsani,4.4,PHOTOGRAPHY,2
ait laasri,4.8,FAMILY,2
ait laasri,4.7,FAMILY,2
el coyote,3.4,MAPS_AND_NAVIGATION,2
el coyote,4.2,ART_AND_DESIGN,2
el coyote,4.0,BEAUTY,2
formigueiro,4.2,BUSINESS,2
jimbor,4.4,SPORTS,2
jisca-marca,4.2,BOOKS_AND_REFERENCE,2
kabala,3.9,COMICS,2
la luz,4.4,MAPS_AND_NAVIGATION,2
la luz,4.1,PERSONALIZATION,2
lelice,4.2,TOOLS,2
nepanepa,4.8,GAME,2
oakfield,4.2,BOOKS_AND_REFERENCE,2
oakfield,3.7,COMMUNICATION,2
puncaksempur,4.4,SPORTS,2
quinua,3.9,FAMILY,2
quinua,3.8,FAMILY,2
redkino,4.1,TRAVEL_AND_LOCAL,2
sar shast,4.3,AUTO_AND_VEHICLES,2
sunjiaping,3.9,BEAUTY,2
wan loihtwe,4.1,PRODUCTIVITY,2
wollbach,3.4,FINANCE,2
ado-ekiti,3.7,COMMUNICATION,2
al dhakhirah,3.5,FAMILY,2
amaceyes,4.0,FINANCE,2
ankilimivory,4.1,FINANCE,2
auayan,4.8,SOCIAL,2
b`abda,4.3,BUSINESS,2
bachorz,4.2,AUTO_AND_VEHICLES,2
baldah,4.4,HEALTH_AND_FITNESS,2
balubwe,3.9,GAME,2
ban non sa,4.6,SPORTS,2
ban pang tong,4.2,TOOLS,2
banianwala,4.5,FINANCE,2
banjar munduk,4.6,HEALTH_AND_FITNESS,2
barkai,4.6,LIFESTYLE,2
bayandur,3.4,TOOLS,2
bayona,3.8,FAMILY,2
ben ksir,4.3,TRAVEL_AND_LOCAL,2
bener pepanji,4.4,FAMILY,2
bhalli,4.4,FINANCE,2
bicong,4.6,GAME,2
bolshoy silan,4.6,PERSONALIZATION,2
bugrovoye,4.2,NEWS_AND_MAGAZINES,2
cacheu,4.1,BUSINESS,2
chhattawala,4.5,MEDICAL,2
colonia sommerfeld,4.1,FAMILY,2
cot girek,3.9,TOOLS,2
dayr az zulayl,4.1,TOOLS,2
ez zarayeb,4.7,FAMILY,2
gadzhyushagy,4.4,SPORTS,2
gamboudarou,4.2,WEATHER,2
ghar ad dima',4.4,TRAVEL_AND_LOCAL,2
gubrawnlly,4.7,FINANCE,2
gubrawnlly,4.5,NEWS_AND_MAGAZINES,2
hacienda santa julia,4.3,COMMUNICATION,2
harborsta,4.2,FINANCE,2
hard rocks,4.3,COMMUNICATION,2
hejiashan,4.3,FINANCE,2
howz-e qurban `ali,4.4,PHOTOGRAPHY,2
igrane gornje,4.9,LIFESTYLE,2
jiufenzi,4.3,NEWS_AND_MAGAZINES,2
jody,4.5,HOUSE_AND_HOME,2
kalvhed,4.4,TOOLS,2
kampung bukit baharu,4.5,HEALTH_AND_FITNESS,2
karatay,4.2,ENTERTAINMENT,2
kayemkhola,4.3,EDUCATION,2
kibosho,4.2,PRODUCTIVITY,2
kidia,4.1,LIFESTYLE,2
komedpur,4.2,FAMILY,2
kyurdshaban,4.5,PRODUCTIVITY,2
loadoeri,4.6,SPORTS,2
luco dei marsi,4.2,SPORTS,2
lugansk,4.3,BUSINESS,2
lujia,5.0,FAMILY,2
maarat,4.2,BUSINESS,2
maarat,4.7,FAMILY,2
nalivkino,3.8,TOOLS,2
ngadiluweh kidul,4.5,FINANCE,2
okubiyi,4.0,BUSINESS,2
ouled ech cheikh,4.1,SHOPPING,2
ouled ech cheikh,4.3,NEWS_AND_MAGAZINES,2
oxford mills,4.1,FAMILY,2
pangdag,4.4,NEWS_AND_MAGAZINES,2
pata de gallina,3.6,TRAVEL_AND_LOCAL,2
payindakhune,4.2,PHOTOGRAPHY,2
popowo,4.5,PHOTOGRAPHY,2
poselok krapivenskiy pervyy,4.4,SHOPPING,2
puncaksempur,4.7,BOOKS_AND_REFERENCE,2
quingles,4.4,SOCIAL,2
quisuaray,4.6,TOOLS,2
sakura,4.2,MEDICAL,2
sao pedro da aldeia,4.3,LIFESTYLE,2
schwanden,4.7,FAMILY,2
seynes,4.6,BUSINESS,2
sivki,3.1,NEWS_AND_MAGAZINES,2
sobeshchytse,4.5,EDUCATION,2
south clippinger,4.8,HEALTH_AND_FITNESS,2
steerszolo,4.1,TRAVEL_AND_LOCAL,2
sutan az zahim,4.0,VIDEO_PLAYERS,2
tabah aiaq,4.4,TOOLS,2
tayibiye,4.2,LIFESTYLE,2
tegalrejo tengah,4.4,SHOPPING,2
tegela,4.1,DATING,2
tejdanu,4.8,FAMILY,2
topaktas mezraasi,4.1,TOOLS,2
topaktas mezraasi,5.0,MEDICAL,2
ust-zhuya,4.5,AUTO_AND_VEHICLES,2
vidolapos,4.5,SPORTS,2
villa guzman,4.5,HEALTH_AND_FITNESS,2
volovec,3.7,TOOLS,2
vrachesh,4.2,PHOTOGRAPHY,2
wahlburg,4.4,DATING,2
wanurp,4.1,PERSONALIZATION,2
wernarz,4.4,DATING,2
wielatki rosochate,4.4,TRAVEL_AND_LOCAL,2
yellowin,4.2,SHOPPING,2
yongna gongshe,4.6,SOCIAL,2
yurutsitye,4.0,SHOPPING,2
zaure uke,3.6,FAMILY,2
zhily,4.6,HEALTH_AND_FITNESS,2
avakubi,4.1,ART_AND_DESIGN,2
baker,3.9,ENTERTAINMENT,2
bharu,4.5,LIBRARIES_AND_DEMO,2
bischdorf,4.5,PERSONALIZATION,2
daniel,4.4,FINANCE,2
garun,4.1,PERSONALIZATION,2
kamari,4.4,TOOLS,2
kamari,4.1,SHOPPING,2
la canada,4.3,LIFESTYLE,2
lubina,4.3,SPORTS,2
luco dei marsi,4.5,AUTO_AND_VEHICLES,2
lynn,4.0,LIFESTYLE,2
redkino,4.0,LIFESTYLE,2
roasio,4.6,BOOKS_AND_REFERENCE,2
ruchyevaya,4.4,MAPS_AND_NAVIGATION,2
sobeshchytse,4.5,HOUSE_AND_HOME,2
taquari,4.6,FAMILY,2
taquari,4.0,LIFESTYLE,2
wab,4.7,HEALTH_AND_FITNESS,2
wangjia,4.3,HEALTH_AND_FITNESS,2
woodhouse,4.4,NEWS_AND_MAGAZINES,2
ak-koby,4.7,NEWS_AND_MAGAZINES,2
akrunda,4.2,HOUSE_AND_HOME,2
alsocsinger,4.3,FAMILY,2
apasi,4.4,TOOLS,2
as sharazah,3.8,SHOPPING,2
atsilap,3.1,TOOLS,2
balagando,4.1,DATING,2
ban kae takat,3.4,TOOLS,2
ban lamphu la,4.3,NEWS_AND_MAGAZINES,2
ban non sa,4.3,HOUSE_AND_HOME,2
ban nong pha,4.1,PRODUCTIVITY,2
bedok garden,3.6,FAMILY,2
berzaini,4.0,BUSINESS,2
biaboye,4.2,COMMUNICATION,2
buland ki wand,4.3,AUTO_AND_VEHICLES,2
cumuy,4.1,COMMUNICATION,2
darah-ye baykh,4.1,FINANCE,2
dawr,4.5,BOOKS_AND_REFERENCE,2
dayr az zulayl,4.5,VIDEO_PLAYERS,2
derryloughaun,4.7,MEDICAL,2
dhok mohiwali,4.7,GAME,2
dougou,3.8,FAMILY,2
el nazareno,4.0,GAME,2
ez zarayeb,3.4,GAME,2
ghar ad dima',3.8,PHOTOGRAPHY,2
goudene,4.4,LIFESTYLE,2
gowdlar,4.7,EDUCATION,2
grahams valley,4.4,TOOLS,2
granasen,4.0,GAME,2
granasen,4.1,TOOLS,2
gyapekurom,4.2,PERSONALIZATION,2
hacienda estrella,4.0,HEALTH_AND_FITNESS,2
haymount,4.3,PERSONALIZATION,2
houhebu,4.7,PERSONALIZATION,2
howick,4.7,BOOKS_AND_REFERENCE,2
hta-ywi-pa,4.3,GAME,2
imbath,4.4,FAMILY,2
jiufenzi,4.7,SPORTS,2
katoen,4.6,FOOD_AND_DRINK,2
kedungkandang 1,4.0,SPORTS,2
ketawala,4.2,DATING,2
khmelnichnoye,3.9,TOOLS,2
kilpatrick,4.1,COMMUNICATION,2
koltsevoye,4.2,GAME,2
kondolo,4.0,FAMILY,2
kondolo,4.3,TOOLS,2
kuranda,4.3,FINANCE,2
kyurdshaban,4.3,LIFESTYLE,2
la neuville-en-tourne-a-fuy,4.6,FAMILY,2
lamaria,3.8,EDUCATION,2
landes-le-gaulois,4.2,SPORTS,2
lechugas,4.2,SPORTS,2
luchowo,4.4,FAMILY,2
luchowo,4.3,FINANCE,2
mahattuwa,4.1,HOUSE_AND_HOME,2
makoti,4.3,SHOPPING,2
mavdzyuray,4.4,HEALTH_AND_FITNESS,2
mbunja,4.5,FINANCE,2
mil-e karkey,4.7,GAME,2
mineral point,3.8,GAME,2
mineral point,3.9,MEDICAL,2
mitsitiky,4.6,SPORTS,2
mont-les-neufchateau,4.3,TRAVEL_AND_LOCAL,2
mozkand,4.2,PRODUCTIVITY,2
namala,4.1,NEWS_AND_MAGAZINES,2
ndankou,4.0,SPORTS,2
new sight,4.0,TOOLS,2
new sight,4.2,FAMILY,2
new sight,4.1,FAMILY,2
ngadiluweh kidul,4.6,PERSONALIZATION,2
novyye parzl,4.3,GAME,2
novyye parzl,4.7,GAME,2
nyksund,4.7,GAME,2
onokhino,4.3,PERSONALIZATION,2
ouled ech cheikh,4.3,COMMUNICATION,2
oxford mills,4.4,FINANCE,2
paragueybano,4.5,COMMUNICATION,2
parque sumare,3.9,FAMILY,2
payindakhune,4.5,FAMILY,2
peregourou,4.4,SHOPPING,2
postash,4.6,SPORTS,2
purwa deoki,4.4,GAME,2
sakura,4.6,LIFESTYLE,2
san francisco del carmen,4.4,PHOTOGRAPHY,2
santiaguillo,4.9,FAMILY,2
santol,4.4,PRODUCTIVITY,2
savelyevka,4.5,NEWS_AND_MAGAZINES,2
serga,4.4,SPORTS,2
shijani,4.0,TOOLS,2
sinthiou amadou melram,4.5,NEWS_AND_MAGAZINES,2
slapaberzio,3.9,HEALTH_AND_FITNESS,2
tagenghine,4.2,PERSONALIZATION,2
taj abad sofla,4.7,FAMILY,2
tiakasso,4.6,TRAVEL_AND_LOCAL,2
todu,4.7,HEALTH_AND_FITNESS,2
todu,4.6,LIFESTYLE,2
toyamas barat,4.1,FINANCE,2
varnam-e `olya,4.5,GAME,2
vidolapos,4.1,BUSINESS,2
villa guzman,4.5,LIFESTYLE,2
volovec,4.4,PHOTOGRAPHY,2
walagama,4.7,FAMILY,2
ait laasri,4.3,PHOTOGRAPHY,2
avakubi,4.8,BOOKS_AND_REFERENCE,2
baker,4.4,TOOLS,2
balyalli,4.2,HOUSE_AND_HOME,2
bharu,4.1,SOCIAL,2
daniel,3.9,TOOLS,2
el coyote,4.3,SOCIAL,2
glubokoye,3.6,FOOD_AND_DRINK,2
kalungbaya,4.2,HOUSE_AND_HOME,2
khabbaz,4.1,FINANCE,2
la canada,4.3,TOOLS,2
la canada,4.4,MEDICAL,2
longtang,4.5,MEDICAL,2
mawila,4.5,FINANCE,2
muhaylah,4.7,MEDICAL,2
pilon,4.8,BOOKS_AND_REFERENCE,2
redkino,4.3,HOUSE_AND_HOME,2
satir,3.9,TOOLS,2
semenovskiy,4.5,SPORTS,2
tangan,5.0,FAMILY,2
tangan,4.4,PERSONALIZATION,2
taquari,4.3,FAMILY,2
abazovka,4.1,GAME,2
ahmadkhel,4.2,PRODUCTIVITY,2
ak-koby,3.7,ENTERTAINMENT,2
al haj ramdi,4.6,TOOLS,2
ali mboko,3.8,GAME,2
anat-kinyary,3.9,ENTERTAINMENT,2
anat-kinyary,4.2,TOOLS,2
anjanvel,4.2,SPORTS,2
apasi,3.7,TOOLS,2
arsas,4.4,PARENTING,2
auayan,4.4,TOOLS,2
audubon park,4.1,DATING,2
balyalli,4.7,FAMILY,2
ban cho,4.4,HEALTH_AND_FITNESS,2
ban la-o noi,4.5,ENTERTAINMENT,2
bani `ulayj,4.7,PRODUCTIVITY,2
banianwala,4.6,FAMILY,2
barrio bocagrande,4.4,PERSONALIZATION,2
berezovyy kurgan,4.1,SHOPPING,2
beynabad,4.4,HOUSE_AND_HOME,2
capata,4.4,LIFESTYLE,2
chucheh `ali,4.2,HEALTH_AND_FITNESS,2
cilunak-i-bala,4.0,MEDICAL,2
cirotan lebak,3.9,DATING,2
dadi morden,3.1,TRAVEL_AND_LOCAL,2
danes,3.9,FAMILY,2
daoshiqiao,4.6,GAME,2
east williamson,4.0,SPORTS,2
ech chammassiye baouaa,4.3,LIFESTYLE,2
el rumbo,4.2,TOOLS,2
faulkner,4.3,ENTERTAINMENT,2
fischbach,4.0,PHOTOGRAPHY,2
fontaine-sous-montaiguillon,4.3,GAME,2
gjipsa,3.9,FAMILY,2
guangpigugou,4.4,PRODUCTIVITY,2
gubrawnlly,4.2,TOOLS,2
heatherwood,4.1,FOOD_AND_DRINK,2
injarene,4.5,PERSONALIZATION,2
jamoigne,4.4,SPORTS,2
kampong bunggor,4.6,PERSONALIZATION,2
kar siah-e sofla,4.2,TOOLS,2
karatay,4.1,GAME,2
kehnert,4.1,TOOLS,2
kepolo,4.3,BUSINESS,2
khiseleu,4.3,FAMILY,2
korumbo,4.2,FAMILY,2
kou,4.2,MEDICAL,2
kou,4.2,SHOPPING,2
la vallee de jacmel,4.6,FAMILY,2
las pilas,4.5,PHOTOGRAPHY,2
luco dei marsi,4.2,COMMUNICATION,2
mahattuwa,4.5,GAME,2
makoti,4.5,HEALTH_AND_FITNESS,2
mama flor,4.2,TOOLS,2
mapai,4.0,ENTERTAINMENT,2
maria worth,4.3,BUSINESS,2
marree,4.4,TOOLS,2
namjong,4.1,GAME,2
neyzeh-ye vasat,4.1,GAME,2
oberscharbach,4.5,MEDICAL,2
okubiyi,4.5,LIFESTYLE,2
omboni,3.1,FAMILY,2
oulad zayda,4.2,TOOLS,2
paredes do vale,4.7,MEDICAL,2
paredes do vale,4.4,SHOPPING,2
platon mat,4.4,FINANCE,2
plonka matyski,4.3,PERSONALIZATION,2
pogiblyak,4.0,FAMILY,2
puerto milagro,3.7,TOOLS,2
purwa deoki,4.1,TRAVEL_AND_LOCAL,2
qoliabad,3.9,COMMUNICATION,2
rancho el gavilan de dolores,4.5,TRAVEL_AND_LOCAL,2
rykovo,4.0,DATING,2
saint-didier-des-bois,4.0,GAME,2
salgar,4.0,HOUSE_AND_HOME,2
salnoye,4.4,LIFESTYLE,2
sambiroto,4.8,FAMILY,2
sanchahe,4.0,GAME,2
santol,4.5,TOOLS,2
sebille manor,4.3,TRAVEL_AND_LOCAL,2
shacun,4.1,PERSONALIZATION,2
shumilovskaya,4.7,PERSONALIZATION,2
struke,4.6,BUSINESS,2
surkhaki-barana,4.2,ENTERTAINMENT,2
tapiquilas,4.6,PRODUCTIVITY,2
uayamon,3.8,PERSONALIZATION,2
uayamon,3.8,FAMILY,2
ust-zhuya,4.4,BOOKS_AND_REFERENCE,2
veklahti,4.2,TOOLS,2
wangchiapang,4.3,FINANCE,2
wangchiapang,4.1,DATING,2
wanje,3.9,DATING,2
xiawu,5.0,LIFESTYLE,2
yuzhnaya,4.1,TOOLS,2
zarenai,4.4,HEALTH_AND_FITNESS,2
ab bid,4.2,BEAUTY,2
ait laasri,3.9,TRAVEL_AND_LOCAL,2
algodao,4.2,SPORTS,2
am shaaibi,4.2,FINANCE,2
auburn,4.0,COMMUNICATION,2
avakubi,3.8,MEDICAL,2
baker,3.8,SOCIAL,2
baker,4.3,TRAVEL_AND_LOCAL,2
bharu,3.8,COMMUNICATION,2
chorrillos,4.3,PERSONALIZATION,2
cirpan,3.9,HOUSE_AND_HOME,2
cortejo,4.3,FOOD_AND_DRINK,2
daniel,4.5,HOUSE_AND_HOME,2
daniel,4.5,PHOTOGRAPHY,2
daniel,4.3,LIFESTYLE,2
east williamson,4.3,HEALTH_AND_FITNESS,2
el coyote,4.4,PHOTOGRAPHY,2
el coyote,4.6,HOUSE_AND_HOME,2
glubokoye,4.6,BUSINESS,2
glubokoye,4.3,FINANCE,2
kamari,4.4,PRODUCTIVITY,2
la chacara,5.0,MEDICAL,2
la luz,3.7,MEDICAL,2
la luz,4.5,ENTERTAINMENT,2
longtang,4.6,PHOTOGRAPHY,2
oakfield,4.6,TOOLS,2
oakfield,4.5,BOOKS_AND_REFERENCE,2
quinua,3.3,PHOTOGRAPHY,2
rancho grande,4.8,SOCIAL,2
san blas,3.7,FOOD_AND_DRINK,2
shaka,4.7,TOOLS,2
wangjia,4.5,BOOKS_AND_REFERENCE,2
ahigbe koffikro,3.8,BUSINESS,2
amphoe sam chuk,4.4,PHOTOGRAPHY,2
artaklari,4.4,SPORTS,2
arzo khel,4.0,FINANCE,2
audubon park,4.1,NEWS_AND_MAGAZINES,2
auffach,4.6,FOOD_AND_DRINK,2
auffach,4.3,SPORTS,2
ban maeo mak phrik,4.5,MEDICAL,2
ban nong pha,4.5,PHOTOGRAPHY,2
beriota,4.3,LIFESTYLE,2
bicong,4.4,PRODUCTIVITY,2
bluri,4.6,FINANCE,2
bluri,4.2,PHOTOGRAPHY,2
bogoro,3.5,GAME,2
bolshoy silan,4.4,TRAVEL_AND_LOCAL,2
busangu,3.8,LIFESTYLE,2
cerat,4.7,FOOD_AND_DRINK,2
cernetu,4.3,SPORTS,2
chontana,4.3,FINANCE,2
cumuy,4.2,PHOTOGRAPHY,2
dapani,4.3,FAMILY,2
dayutang,4.2,FINANCE,2
derryloughaun,3.9,BOOKS_AND_REFERENCE,2
dogneville,4.3,TRAVEL_AND_LOCAL,2
dogneville,4.4,DATING,2
dorotheenhof,4.5,PHOTOGRAPHY,2
el hammam,4.2,PERSONALIZATION,2
fuzidong,4.2,SPORTS,2
gomaspan,4.4,SOCIAL,2
goudene,4.5,BOOKS_AND_REFERENCE,2
hollomajor,4.8,BOOKS_AND_REFERENCE,2
ikibiri,4.4,PRODUCTIVITY,2
ikitake,4.2,NEWS_AND_MAGAZINES,2
injarene,4.6,PHOTOGRAPHY,2
ivoniskiai,4.4,TRAVEL_AND_LOCAL,2
jatirejo satu,4.3,ENTERTAINMENT,2
jimbor,4.6,BUSINESS,2
karakol,3.5,DATING,2
katez,4.5,PERSONALIZATION,2
kayemkhola,4.2,HOUSE_AND_HOME,2
koltsevoye,4.6,FAMILY,2
konieh,4.6,FAMILY,2
koppelsdorf,4.2,SPORTS,2
korveli,3.7,BUSINESS,2
kot jit singhwala,4.6,FAMILY,2
krakau,4.1,FAMILY,2
kuttig,3.9,FAMILY,2
la foresta,4.6,NEWS_AND_MAGAZINES,2
lawngmin,4.4,FAMILY,2
lelema,4.2,FINANCE,2
limon sur,4.7,MEDICAL,2
limon sur,4.2,FAMILY,2
lubina,4.2,PRODUCTIVITY,2
mahala vakovse,4.2,COMMUNICATION,2
makoti,4.4,COMMUNICATION,2
mama flor,4.4,TRAVEL_AND_LOCAL,2
margilley,3.6,TOOLS,2
mil-e karkey,4.4,LIFESTYLE,2
mioluiot,3.6,FAMILY,2
mirkowice,4.2,PERSONALIZATION,2
mitsitiky,3.8,PHOTOGRAPHY,2
mitsitiky,4.3,PHOTOGRAPHY,2
mohra kamial,4.2,TOOLS,2
mossoum ii,4.3,SHOPPING,2
muhaylah,3.5,FINANCE,2
nadici,4.4,SPORTS,2
ngraurejo,4.1,BUSINESS,2
novo-mikhaylovskoye,4.0,HEALTH_AND_FITNESS,2
novoye ussuri,3.9,NEWS_AND_MAGAZINES,2
nung ikono obio,4.0,DATING,2
ourokoro,4.4,SPORTS,2
paomuba,4.5,FAMILY,2
peer,4.6,AUTO_AND_VEHICLES,2
peihsili,4.6,GAME,2
pena de cabras,4.3,PRODUCTIVITY,2
phum dar,4.4,TRAVEL_AND_LOCAL,2
pretoria north,3.5,TOOLS,2
rapak,4.3,SPORTS,2
ravno polje,4.6,GAME,2
saint-martin-sur-ocre,4.5,PRODUCTIVITY,2
san pedro bercianos,3.9,FAMILY,2
sandkraalspoort,4.5,LIFESTYLE,2
santol,4.6,BOOKS_AND_REFERENCE,2
sebille manor,4.4,PHOTOGRAPHY,2
seyf od din kheyl,4.6,PRODUCTIVITY,2
shangnanhu,4.3,ENTERTAINMENT,2
singanamala,4.3,LIFESTYLE,2
smolyan,4.3,VIDEO_PLAYERS,2
szekelytanya,4.6,PRODUCTIVITY,2
tahaupu,4.0,GAME,2
thac yang,4.5,BOOKS_AND_REFERENCE,2
tigrillo,4.6,TOOLS,2
topaktas mezraasi,5.0,FAMILY,2
uayamon,4.3,FINANCE,2
ulendy-kol,3.9,HOUSE_AND_HOME,2
vilanvilan,4.1,SOCIAL,2
volovec,4.7,COMICS,2
wernarz,3.8,FAMILY,2
wunipu,4.0,FAMILY,2
wuru,4.6,PRODUCTIVITY,2
wyatt,4.3,SPORTS,2
xieqiao,4.3,NEWS_AND_MAGAZINES,2
youman,3.8,LIFESTYLE,2
zwikowetz,4.2,SPORTS,2
ait laasri,4.6,PERSONALIZATION,2
as sharazah,4.3,SPORTS,2
avakubi,3.4,COMICS,2
avakubi,3.9,FAMILY,2
dhok mohiwali,4.1,BUSINESS,2
el pital,4.7,GAME,2
el pital,4.2,LIFESTYLE,2
la luz,4.0,EDUCATION,2
las pozas,3.1,FAMILY,2
longtang,5.0,GAME,2
los pozones,4.4,COMMUNICATION,2
lynn,4.5,DATING,2
maria luisa,4.2,HOUSE_AND_HOME,2
mawila,4.6,PARENTING,2
mawila,4.0,EDUCATION,2
nepanepa,5.0,TOOLS,2
oakfield,4.3,WEATHER,2
panhine,4.4,PRODUCTIVITY,2
pereque,3.3,TRAVEL_AND_LOCAL,2
phumi kaoh ta kiev,4.3,NEWS_AND_MAGAZINES,2
pilon,3.5,FAMILY,2
pilon,4.5,GAME,2
quinua,4.2,GAME,2
redkino,3.6,FAMILY,2
shaybar,4.4,PHOTOGRAPHY,2
sunjiaping,4.7,EDUCATION,2
wab,4.0,NEWS_AND_MAGAZINES,2
xiadianwan,4.6,HEALTH_AND_FITNESS,2
al jalb,4.0,FAMILY,2
ali mboko,3.8,FAMILY,2
altynov,3.9,FAMILY,2
astashikha,5.0,FAMILY,2
babeh jik,4.1,GAME,2
balneario floresta,4.0,NEWS_AND_MAGAZINES,2
balyalli,4.6,BUSINESS,2
ban maeo mak phrik,4.2,PHOTOGRAPHY,2
basti nonanwali,4.4,SHOPPING,2
ben ksir,4.4,PRODUCTIVITY,2
beriota,4.4,PRODUCTIVITY,2
bidone,4.3,GAME,2
bidone,4.2,SHOPPING,2
birevo,4.2,PHOTOGRAPHY,2
bonyan,4.0,FOOD_AND_DRINK,2
bujac,3.9,GAME,2
casalsigone,4.5,FAMILY,2
chhota char khajurlola,4.2,ENTERTAINMENT,2
cinarkoy,4.7,TOOLS,2
contay,4.1,FAMILY,2
debbat el muaskar,4.6,PRODUCTIVITY,2
diancichangnongchang,4.2,TOOLS,2
el `attara,4.1,GAME,2
el hammam,4.7,FAMILY,2
estagel,4.4,PRODUCTIVITY,2
etono,4.2,MAPS_AND_NAVIGATION,2
ez zarayeb,4.6,TOOLS,2
faulkner,4.2,GAME,2
formigueiro,4.6,PERSONALIZATION,2
gimbichu,4.1,PERSONALIZATION,2
